uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH
newid008743,L3774,repo3,1980,,44.091,-69.441,ME.DuckpuddlePond.5702,0.0092,0.0179,,,,,1.287,4.9,7,2.6,
newid008753,L3783,repo3,1980,,44.107,-70.279,ME.TaylorPond.3750,0.0042,0.0107,,,,,2.643,5.2,13.4,4.7,
newid008760,L3790,repo3,1985,,44.122,-70.777,ME.StearnsPond.3234,0.0034,0.0101,,,,,1.004,8.2,14.3,5.1,
newid008762,L3791,repo3,1980,,44.126,-70.672,ME.Crystal(Anonymous)Lake.3452,0.0028,0.008,,,,,1.805,10.1,19.8,5.6,
newid008766,L3794,repo3,1985,,44.137,-70.741,ME.MoosePond.3424,0.0023,0.0073,,,,,0.789,6.7,13.1,7.2,
newid008770,L3797,repo3,1980,,44.14,-69.114,ME.ChickawaukiePond.4822,0.0094,0.024,,,,,1.433,7.3,10.1,3.6,
newid008771,L3798,repo3,1980,,44.141,-69.485,ME.DamariscottaLake.5400,0.0048,0.0107,,,,,18.964,9.1,34.7,5.1,
newid008772,L3799,repo3,1980,,44.143,-70.82,ME.KeysPond.3232,0.0034,0.009,,,,,0.773,4.6,12.8,6.1,
newid008773,L3800,repo3,1980,,44.144,-70.103,ME.SabattusPond.3796,0.0366,0.0428,,,,,7.984,4.3,5.8,2.1,
newid008774,L3801,repo3,1980,,44.145,-70.253,ME.AuburnLake.3748,0.0034,0.0115,,,,,9.215,11,36,7.3,
newid008775,L3802,repo3,1980,,44.153,-70.718,ME.BearPond.3420,0.0037,0.0103,,,,,1.012,9.4,21.9,5.4,
newid008785,L3811,repo3,1985,,44.16,-70.643,ME.IslandPond.3448,0.0032,0.0095,,,,,0.465,4.9,14.6,5.7,
newid008791,L3816,repo3,1980,,44.169,-69.855,ME.UpperPleasant(Mud)Pond.5254,0.0089,0.0405,,,,,3.225,3,7.9,3.1,
newid008797,L3822,repo3,1985,,44.18,-70.706,ME.KeokaLake.3416,0.004,0.011,,,,,1.862,7.6,12.8,5.6,
newid008798,L3823,repo3,1980,,44.181,-69.97,ME.SandPond(TacomaLakes).5238,0.003,0.0071,,,,,1.129,9.4,25,6.6,
newid008803,L3827,repo3,1980,,44.186,-70.903,ME.KezarLake.97,0.0026,0.0073,,,,,10.785,10.4,47.2,6.2,
newid008806,L3830,repo3,1985,,44.19,-70.68,ME.Long(McWain)Pond.3418,0.0031,0.0093,,,,,1.801,6.7,12.8,5.7,
newid008819,L3841,repo3,1980,,44.201,-70.611,ME.SandPond.3432,0.0026,0.0063,,,,,0.55,6.7,17.1,7.3,
newid008820,L3842,repo3,1985,,44.204,-70.288,"ME.LittleWilson(French,Ramsdell)Pond.3784",0.006,0.0092,,,,,0.453,6.7,17.1,3.8,
newid008955,L3856,repo3,1980,,44.215,-69.556,ME.Clary(Pleasant)Lake.5382,0.0102,0.0203,,,,,2.728,4.3,6.7,3.6,
newid008959,L3860,repo3,1980,,44.23,-70.583,ME.PennesseewasseeLake.3434,0.0043,0.0091,,,,,3.994,5.5,14.6,5.8,
newid008962,L3862,repo3,1985,,44.218,-70.867,ME.HealdPond.3222,0.004,0.0099,,,,,0.429,,5.2,4.6,
newid008969,L3868,repo3,1980,,44.224,-70.616,ME.LittlePennesseewassee.367,0.0043,0.0099,,,,,0.405,5.2,9.4,5.2,
newid008974,L3873,repo3,1980,,44.231,-70.044,ME.CochnewagonPond.3814,0.0083,0.0183,,,,,1.594,6.7,8.5,5.5,
newid008977,L3876,repo3,1985,,44.232,-70.713,ME.PapoosePond.3414,0.0068,0.0138,,,,,0.283,2.1,4.6,3.5,
newid008992,L3889,repo3,1985,,44.253,-74.325,NY.UpperSaranac,0.0042,0.0101,,,,,21.67,14,27,3.5,
newid008997,L3894,repo3,1985,,44.257,-69.106,ME.MegunticookLake.4852,0.0044,0.0101,,,,,5.374,7,19.5,5.8,
newid009000,L3897,repo3,1980,,44.262,-70.591,ME.NorthPond.3500,0.0059,0.0174,,,,,1.105,1.8,3,2.9,
newid009010,L3907,repo3,1980,,44.269,-69.93,ME.CobbosseeconteeLake.5236,0.0089,0.0224,,,,,22.322,11.3,30.5,4,
newid009012,L3909,repo3,1980,,44.27,-69.98,ME.AnnabessacookLake.9961,0.0116,0.0441,,,,,5.726,6.4,14.9,3.6,
newid009019,L3916,repo3,1985,,44.283,-70.268,ME.Crystal(Beals)Pond.3626,0.0068,0.0141,,,,,0.194,4.9,11.9,4,
newid009028,L3923,repo3,1980,,44.29,-69.952,ME.LowerNarrowsPond.103,0.0032,0.0102,,,,,0.902,9.4,32.3,6.8,
newid009031,L3925,repo3,1985,,44.293,-69.372,ME.WashingtonPond.4894,0.0027,0.0057,,,,,2.286,4.9,11,6.7,
newid009034,L3928,repo3,1980,,44.295,-70.049,ME.WilsonPond.3832,0.0065,0.0238,,,,,2.38,7,12.8,4.9,
newid009040,L3933,repo3,1985,,44.302,-68.397,ME.SealCovePond.4630,0.003,0.0065,,,,,1.032,5.5,13.4,6.7,
newid009052,L3944,repo3,1985,,44.31,-71.883,NH.PARTRIDGELAKE.PARLTLD,0.0082,0.0097,,,,,0.421,5.8,15.2,4.9,
newid009061,L3952,repo3,1980,,44.319,-70.225,ME.PleasantPond.3822,0.0046,0.0103,,,,,0.773,9.1,20.7,5.8,
newid009063,L3953,repo3,1980,,44.334,-70.024,ME.BerryPond.3828,0.0043,0.012,,,,,0.708,4.3,7.6,4.5,
newid009064,L3953,repo3,1980,,44.319,-70.031,ME.DexterPond.3830,0.0046,0.0117,,,,,0.457,4,7.6,5,
newid009071,L3959,repo3,1985,,44.324,-70.085,ME.AndroscogginLake.3836,0.0069,0.0168,,,,,16.268,4.6,11.6,4.2,
newid009072,L3960,repo3,1980,,44.324,-69.658,ME.TogusPond.9931,0.0143,0.0362,,,,,2.728,6.1,14.9,4.1,
newid009076,L3964,repo3,1985,,44.327,-68.362,ME.LongPond.4622,0.0024,0.0038,,,,,3.8,11.3,34.4,8.8,
newid009079,L3966,repo3,1985,,44.329,-68.338,ME.EchoLake.4624,0.0024,0.0048,,,,,0.955,8.5,20.1,8.1,
newid009083,L3968,repo3,1980,,44.328,-69.886,ME.LittleCobbosseecontee.8065,0.0126,0.0729,,,,,0.368,5.2,10.1,3.2,
newid009091,L3975,repo3,1985,,44.331,-68.694,ME.WalkerPond.4640,0.0024,0.0101,,,,,2.804,9.1,14.3,7.4,
newid009093,L3977,repo3,1985,,44.333,-68.255,ME.Jordan,0.001,0.0029,,,,,0.757,,45.7,12.7,
newid009102,L3984,repo3,1980,,44.339,-70.278,ME.Bear&LittleBearPds.3624,0.0037,0.0097,,,,,1.768,3.7,8.5,5.4,
newid009105,L3987,repo3,1980,,44.341,-69.95,ME.MaranacookLake.5312,0.0045,0.0138,,,,,7.462,9.1,39,5.4,
newid009108,L3990,repo3,1985,,44.345,-68.239,ME.Bubble,0.0014,0.0039,,,,,0.129,,11.9,9.5,
newid009112,L3994,repo3,1980,,44.348,-69.908,ME.CarltonPond.5310,0.0043,0.0116,,,,,0.902,7.3,17.4,5.9,
newid009115,L3996,repo3,1985,,44.349,-71.671,NH.FORESTLAKE.FORDALD,0.0043,0.0082,,,,,0.776,3,6.4,3.8,
newid009133,L4014,repo3,1985,,44.363,-68.251,ME.Eagle,0.0011,0.0029,,,,,1.768,,33.6,10.8,
newid009137,L4017,repo3,1980,,44.367,-69.605,ME.ThreemilePond.5416,0.0169,0.0246,,,,,4.751,5.2,11.3,2.9,
newid009154,L4029,repo3,1985,,44.376,-70.65,ME.BryantPond(LakeChristopher).3464,0.0064,0.0089,,,,,1.117,9.8,19.2,4.8,
newid009160,L4034,repo3,1980,,44.386,-69.335,ME.StGeorgeLake.9971,0.0016,0.0067,,,,,4.209,7.3,19.8,8.5,
newid009179,L4052,repo3,1980,,44.411,-69.656,ME.WebberPond.5408,0.0141,0.0355,,,,,4.99,5.5,12.5,2.8,
newid009191,L4063,repo3,1980,,44.421,-69.986,ME.Torsey(Greeley)Lake.5307,0.0041,0.0167,,,,,2.748,4.6,13.7,5.9,
newid009193,L4064,repo3,1985,,44.426,-70.324,ME.LakeAnasagunticook.3604,0.004,0.0091,,,,,2.42,8.8,16.5,4.5,
newid009198,L4067,repo3,1985,,44.43,-69.547,ME.ChinaLake.5448,0.0123,0.0243,,,,,15.941,8.5,25.9,3.5,
newid009208,L4076,repo3,1985,,44.44,-70.022,ME.EchoLake(CrotchedPond).5814,0.0028,0.0064,,,,,4.488,6.4,35.7,6.5,
newid009224,L4090,repo3,1975,,44.459,-70.4,ME.WorthleyPond.3594,0.0032,0.0066,,,,,1.518,7.6,14.9,6.7,
newid009239,L4103,repo3,1980,,44.479,-69.789,ME.MessalonskeeLake.5280,0.004,0.0116,,,,,14.937,10.1,34.4,5.4,
newid009245,L4109,repo3,1985,,44.494,-70.031,ME.ParkerPond.5186,0.0025,0.0073,,,,,6.167,9.4,23.2,7.2,
newid009251,L4114,repo3,1980,,44.506,-69.914,ME.LongPond.5272,0.0046,0.01,,,,,10.348,10.7,32.3,6.3,
newid009262,L4125,repo3,1985,,44.52,-69.469,ME.LovejoyPond.5176,0.0305,0.0827,,,,,1.534,4.6,9.8,1.7,
newid009263,L4126,repo3,1985,,44.521,-69.993,ME.FlyingPond.5182,0.0032,0.0099,,,,,1.631,8.2,24.4,4.5,
newid009265,L4127,repo3,1975,,44.556,-69.766,ME.McGrathPond.5348,0.0054,0.0104,,,,,1.89,4.9,8.2,5.7,
newid009266,L4127,repo3,1980,,44.528,-69.78,ME.SalmonPond(EllisPond).5352,0.0058,0.0353,,,,,2.813,7,17.4,5,
newid009270,L4131,repo3,1980,,44.533,-69.841,ME.GreatPond.5274,0.0045,0.0106,,,,,34.532,6.4,21,6.2,
newid009281,L4142,repo3,1980,,44.548,-68.99,ME.SwanLake(GoosePond).5492,0.0021,0.006,,,,,5.617,10.4,26.5,7.1,
newid009306,L4167,repo3,1985,,44.595,-68.559,ME.BranchLake.4328,0.0022,0.0045,,,,,11.906,11.9,37.8,8.4,
newid009315,L4176,repo3,1980,,44.61,-69.782,ME.EastPond.5349,0.0114,0.0184,,,,,6.948,5.5,8.2,3.9,
newid009328,L4189,repo3,1980,,44.628,-69.842,ME.NorthLake(LittlePond).5344,0.0047,0.0178,,,,,10.243,4,6.1,4,
newid009338,L4199,repo3,1980,,44.647,-69.332,ME.UnityPond(WinnecookLake).5172,0.0178,0.0283,,,,,10.396,6.7,12.5,2.1,
newid009340,L4201,repo3,1980,,44.648,-68.495,ME.GreenLake.4294,0.0016,0.005,,,,,12.675,13.4,51.8,7.4,
newid009367,L4227,repo3,1985,,44.69,-68.46,ME.BeechHillPond.4352,0.0015,0.0052,,,,,5.755,13.4,31.7,8.9,
newid009371,L4231,repo3,1980,,44.695,-70.446,ME.Webb(Weld)Lake.3672,0.0034,0.0094,,,,,8.879,7.3,12.8,5,
newid009391,L4251,repo3,1985,,44.717,-68.534,ME.MountainyPond.4292,0.0014,0.0044,,,,,2.825,6.1,10.4,9.1,
newid009539,L4389,repo3,1985,,44.84,-69.768,ME.WesserunsettLake.70,0.0041,0.0073,,,,,5.682,4.3,6.7,5.8,
newid009546,L4397,repo3,1980,,44.858,-69.238,ME.SebasticookLake.2264,0.0266,0.0954,,,,,18.361,6.1,15.2,2.2,
newid009581,L4429,repo3,1975,,44.869,-70.397,ME.ToothakerPond.2336,0.0122,0.0192,,,,,0.093,3.4,6.1,2.9,
newid009662,L4506,repo3,1985,,44.914,-70.805,ME.Mooselookmeguntic(Cupsuptic)Lake.3302,0.0041,0.0062,,,,,66.203,18.3,40.2,5.4,
newid009683,L4525,repo3,1980,,44.93,-69.523,ME.MoosePond.2590,0.0043,0.0102,,,,,15.605,5.5,15.2,4.8,
newid009697,L4539,repo3,1980,,44.94,-69.952,ME.EmbdenPond.78,0.002,0.004,,,,,6.24,18.9,54.9,9.3,
newid009710,L4551,repo3,1985,,44.946,-70.699,ME.Rangeley(Oquossoc)Lake.3300,0.002,0.0057,,,,,25.503,18.3,45.4,6.8,
newid009714,L4555,repo3,1980,,44.948,-67.396,ME.CathanceLake.9661,0.004,0.0047,,,,,13.059,7.3,22.9,9.1,
newid009758,L4595,repo3,1980,,44.969,-70.634,ME.HaleyPond.3534,0.0059,0.0217,,,,,0.664,2.4,7,3.1,
newid009762,L4599,repo3,1985,,44.97,-70.561,ME.SaddlebackLake.3536,0.0034,0.0099,,,,,1.36,2.7,4.3,3.4,
newid009789,L4625,repo3,1985,,44.989,-70.742,ME.QuimbyPond.3526,0.0055,0.0127,,,,,0.635,1.8,3.7,2.2,
newid009999,L4793,repo3,1985,,45.094,-70.723,ME.KennebagoLake.2374,0.0027,0.006,,,,,7.139,20.7,35.4,5.4,
newid010441,L5031,repo3,1985,,45.267,-68.545,ME.ColdStreamPond.2146,0.0018,0.0058,,,,,14.646,12.2,31.7,8.8,
newid011027,L5512,repo3,1985,,45.693,-78.381,ON.Opeongo,0.0016,0.0058,,,,,58.08,14.8,51,3.2,
newid011798,L6001,repo3,1985,,46.096,-68.03,ME.Meduxnekeag(Drews)Lake.1736,0.0036,0.0086,,,,,4.63,5.5,14.9,5.3,
newid012930,L6997,repo3,1980,,47.025,-68.218,ME.MadawaskaLake.1802,0.0053,0.0196,,,,,6.35,4.9,11.6,3.4,
newid013007,L7067,repo3,1985,,47.115,-68.325,ME.CrossLake.1674,0.0112,0.0193,,,,,9.996,6.1,14,2.7,
newid003599,L0635,repo4,2015,,34.72,32.99,Polemidia,0.0015,0.19,0.6,,,,,,,3.7,
newid003606,L0640,repo4,2015,,34.73955556,32.55866667,Asprokremmos Reservoir,0.0011,0.25,0.5,,,,,,,2.7,
newid003607,L0641,repo4,2015,,34.74636111,32.92194444,Kouris Reservoir,0.003,0.11,0.6,,,,,,,3.5,
newid003617,L0652,repo4,2015,,34.92888889,32.58938889,Kannaviou Reservoir,0.006,0.05,0.1,,,,,,,7.35,
newid003632,L0664,repo4,2015,,35.03,33.17,Akaki_Malounda,0.0035,0.18,0.6,,,,,,,0.3,
newid004288,L0774,repo4,2015,,36.29133,33.96417,Akgol,0.0034,0.06,0.3,,,,,,,0.29,
newid004289,L0775,repo4,2015,,36.30111,34.01119,Paradeniz,0.0027,0.06,0.1,,,,,,,1.03,
newid004313,L0793,repo4,2015,,36.58658,35.31869,Akyatan,0.0014,0.14,0.3,,,,,,,0.85,
newid004332,L0805,repo4,2015,,36.67099,-4.452725,Laguna Sur,0,0.2,4.9,,,,,,,0.5,
newid004333,L0806,repo4,2015,,36.6711,-4.452469,Lagu Costera,0.0014,,5,,,,,,,0.5,
newid004334,L0807,repo4,2015,,36.67131,-4.45601,Laguna Grande,0.9329,0.26,1.8,,,,,,,0.5,
newid004335,L0808,repo4,2015,,36.67199,-4.452602,Laguna Eucaliptal,0.4479,0.15,5.1,,,,,,,0.5,
newid004336,L0809,repo4,2015,,36.67292,-4.4558,Laguna Camarones,0.1775,0.23,9.7,,,,,,,1,
newid004337,L0810,repo4,2015,,36.67293,-4.455225,Laguna Canas,0.1518,0.29,5.5,,,,,,,0.5,
newid004339,L0812,repo4,2015,,36.67362,-4.455017,Lagu Rio Viejo,0.1979,0.82,5.3,,,,,,,0.5,
newid004352,L0822,repo4,2015,,36.75222,-5.793889,Embalse de Arcos de la Frontera,0.0214,0.02,0.6,,,,,,,0.78,
newid004353,L0823,repo4,2015,,36.75555,-2.9464,Laguna Honda,0.1034,0.08,3.9,,,,,,,0.2,
newid004385,L0849,repo4,2015,,36.98117,34.879,Berdan,0.0014,,,,,,,,,3,
newid004389,L0853,repo4,2015,,37.05531,35.33231,Seyhan,9.00E-04,1.03,0.4,,,,,,,3.6,
newid004390,L0854,repo4,2015,,37.05642,-3.379533,Lagu de las Yeguas,0,0.07,0.5,,,,,,,10.5,
newid004397,L0859,repo4,2015,,37.12083,29.59812,Golhisar,0.0132,0.04,0.6,,,,,,,0.93,
newid004412,L0872,repo4,2015,,37.21497,35.31344,Catalan,2.00E-04,0.54,0.5,,,,,,,3.2,
newid004418,L0878,repo4,2015,,37.2787,-3.675683,Embalse del Cubillas,0.0042,0.05,2.5,,,,,,,0.57,
newid004431,L0887,repo4,2015,,37.30865,30.81348,Karacaoren_2,0.002,0.06,0.6,,,,,,,1.8,
newid004436,L0892,repo4,2015,,37.32456,31.99214,Sugla,0.0227,0.05,0.8,,,,,,,0.99,
newid004446,L0900,repo4,2015,,37.38567,29.96963,Karatas,0.0163,0.07,0.5,,,,,,,0.5,
newid004451,L0905,repo4,2015,,37.40212,30.84833,Karacaoren_1,0.0051,0.03,0.4,,,,,,,2.16,
newid004482,L0934,repo4,2015,,37.6231,30.87922,Kovada,0.0498,0.08,0.8,,,,,,,0.72,
newid004491,L0942,repo4,2015,,37.8302,31.4205,Beysehir_1,0.0058,0.06,0.8,,,,,,,0.99,
newid004492,L0942,repo4,2015,,37.66118,31.63313,Beysehir_2,0.0038,0.02,0.5,,,,,,,0.75,
newid004510,L0960,repo4,2015,,37.75821,-25.33238,Furnas,0.0083,0.05,2,,,,,,,1.28,
newid004526,L0972,repo4,2015,,37.87288,-25.76992,Azul,7.00E-04,0.07,1,,,,,,,3.35,
newid004527,L0972,repo4,2015,,37.8428,-25.78892,Lagoa Verde,0.0059,0.02,0.8,,,,,,,1.95,
newid004559,L0990,repo4,2015,,38.19378,30.83833,Egirdir_1,5.00E-04,0.04,0.7,,,,,,,2.7,
newid004560,L0990,repo4,2015,,37.96123,30.89732,Egirdir_2,0.0165,,0.6,,,,,,,1.9,
newid004600,L1025,repo4,2015,,38.17157,23.90511,Marathonas,0.025,0.05,0.8,,,,,,,4.5,
newid004643,L1061,repo4,2015,,38.43063,30.85913,Karamik,0.0036,0.1,1.2,,,,,,,2,
newid004682,L1095,repo4,2015,,38.6283,31.11802,Eber,0.8315,0.64,2.3,,,,,,,0.4,
newid004851,L1255,repo4,2015,,39.12833,-0.6986111,Embalse de Escalo,8.00E-04,,,,,,,,,4.4,
newid004853,L1257,repo4,2015,,39.13372,-0.6473889,Embalse de Tous,2.00E-04,0.02,1.6,,,,,,,5.3,
newid004906,L1294,repo4,2015,,39.25259,28.23263,Caygoren,0.0012,0.25,0.8,,,,,,,1.5,
newid004935,L1316,repo4,2015,,39.34433,-0.3389167,Albufera de Valencia,0.0916,0.13,0.7,,,,,,,0.35,
newid004983,L1358,repo4,2015,,39.44975,-3.338556,Lagu Grande de Villafranca,0.0018,0.03,2.9,,,,,,,1,
newid005008,L1367,repo4,2015,,39.47361,27.92928,Ikizcetepeler,0.0036,0.04,0.5,,,,,,,1.75,
newid005061,L1413,repo4,2015,,39.66731,-7.532625,Cedillo,0.0496,0.03,0.3,,,,,,,1.2,
newid005065,L1417,repo4,2015,,39.67133,41.02433,Palandoken,0.0018,0.02,1.4,,,,,,,1.5,
newid005094,L1441,repo4,2015,,39.73423,-6.878894,Alcantara,0.0117,,0.3,,,,,,,1.1,
newid005111,L1456,repo4,2015,,39.77889,32.79611,Mogan,0.0078,0.04,1.3,,,,,,,1.2,
newid005118,L1463,repo4,2015,,39.77534,-5.088781,Azutan,0.0254,0.5,1.5,,,,,,,1.12,
newid005123,L1467,repo4,2015,,39.77873,-5.6054,Valdecanas,0.0589,0.03,1.3,,,,,,,1.1,
newid005147,L1489,repo4,2015,,39.82583,32.8325,Eymir,0.0026,0.04,1.1,,,,,,,0.71,
newid005275,L1586,repo4,2015,,40.19072,28.54882,Uluabat,0.0554,0.05,1.2,,,,,,,0.25,
newid005296,L1604,repo4,2015,,40.19615,41.05055,Kuzgun,0.0013,0.07,0.2,,,,,,,0.6,
newid005334,L1635,repo4,2015,,40.33604,-7.592636,Peixao,5.00E-04,0.06,1.5,,,,,,,3,
newid005349,L1646,repo4,2015,,40.37035,-7.6236,Redonda,0.0022,,2.4,,,,,,,1.84,
newid005370,L1665,repo4,2015,,40.45808,33.26581,Gumerdigin,0.0098,0.07,0.3,,,,,,,2.75,
newid005380,L1674,repo4,2015,,40.48028,30.83444,Cubuk,1.00E-04,0.03,0.4,,,,,,,2.22,
newid005390,L1684,repo4,2015,,40.50197,33.48494,Karadere,8.00E-04,0.16,0.5,,,,,,,5.1,
newid005391,L1685,repo4,2015,,40.50208,33.23178,Karaoren,0.02,0.2,0.2,,,,,,,1.9,
newid005399,L1693,repo4,2015,,40.52286,33.26956,Sabanozu,0.0031,0.18,0.4,,,,,,,2.4,
newid005404,L1695,repo4,2015,,40.52981,33.46689,Saraykoy,0.0052,0.37,0.8,,,,,,,1.75,
newid005414,L1701,repo4,2015,,40.57358,33.46125,Seydi,5.00E-04,0.1,0.4,,,,,,,3,
newid005420,L1707,repo4,2015,,40.60006,31.27861,Abant,0.0017,,0.3,,,,,,,4.5,
newid005422,L1709,repo4,2015,,40.60611,31.67639,Aladag,0.0113,0.14,0.4,,,,,,,0.7,
newid005423,L1710,repo4,2015,,40.64923,41.6414,Tortum,8.00E-04,0.04,0.6,,,,,,,1.15,
newid005439,L1724,repo4,2015,,40.65417,31.62528,Golcuk,0.0107,0.13,0.4,,,,,,,1.75,
newid005440,L1725,repo4,2015,,40.66706,23.54194,Volvi,0.0065,0.12,0.9,,,,,,,0.117,
newid005451,L1736,repo4,2015,,40.68814,30.38984,Mollakoy,5.00E-04,0.02,0.5,,,,,,,2.5,
newid005490,L1770,repo4,2015,,40.76368,21.09734,Lesser Prespa,0.0091,0.06,1.5,,,,,,,2.2,
newid005499,L1780,repo4,2015,,40.77861,32.02528,Yenicaga,0.0076,0.12,0.3,,,,,,,1.75,
newid005523,L1803,repo4,2015,,40.83833,30.46889,Poyrazlar,7.00E-04,0.05,0.9,,,,,,,3.76,
newid005554,L1815,repo4,2015,,40.87056,30.40111,Taskisigi,0.0056,0.06,0.9,,,,,,,0.47,
newid005559,L1819,repo4,2015,,40.87833,30.43194,Kucuk Akgol,0.0017,0.11,1.4,,,,,,,0.35,
newid005566,L1826,repo4,2015,,40.9525,20.91889,Prespa,0.0028,0.05,1.3,,,,,,,2.9,
newid005644,L1895,repo4,2015,,41.02722,20.81139,Ohrid,1.00E-04,,0.6,,,,,,,9.2,
newid005665,L1913,repo4,2015,,41.04778,30.56472,Buyuk Akgol,5.00E-04,,0.6,,,,,,,1.3,
newid005717,L1960,repo4,2015,,41.1199,30.49013,Acarlar,6.00E-04,0.11,0.7,,,,,,,0.75,
newid005772,L2007,repo4,2015,,41.19861,22.73333,Dojran,0.0104,0.05,1.6,,,,,,,2.8,
newid005821,L2051,repo4,2015,,41.24939,0.4291944,Ribarroja Reservoir,0.0096,0.03,2.2,,,,,,,3.5,
newid005982,L2057,repo4,2015,,41.25595,1.649011,El Foix,0.0827,0.27,1.8,,,,,,,0.46,
newid006015,L2085,repo4,2015,,41.29397,-7.175222,Peneireiro,0.0416,0.11,0.9,,,,,,,2.5,
newid006104,L2169,repo4,2015,,41.37067,0.2675556,Mequinenza Reservoir,0.0032,0.04,2.1,,,,,,,4.3,
newid006184,L2240,repo4,2015,,41.49486,-6.26925,Miranda,0.0053,0.08,1.2,,,,,,,2.5,
newid006255,L2307,repo4,2015,,41.57561,-6.897639,Azibo,9.00E-04,0.07,0.4,,,,,,,5,
newid006378,L2415,repo4,2015,,41.72095,2.341644,Vallfornes,0.0136,0.04,0.2,,,,,,,0.96,
newid006437,L2465,repo4,2015,,41.78597,-6.820972,Gostei,6.00E-04,0.07,1.5,,,,,,,2.5,
newid006596,L2595,repo4,2015,,41.96167,-6.772,Serra Serrada,0.0031,0.09,0.9,,,,,,,2.5,
newid006602,L2600,repo4,2015,,41.96833,-7.982778,As Conchas,0.0207,0.08,0.5,,,,,,,1.5,
newid006606,L2604,repo4,2015,,41.97005,2.410656,Sau,0.0034,,0.8,,,,,,,1.47,
newid006725,L2709,repo4,2015,,42.13588,1.872081,La Baells,0.0012,0.02,,,,,,,,4.01,
newid006751,L2715,repo4,2015,,42.14328,1.020361,Basturs,0.0036,0.03,0.7,,,,,,,3.93,
newid006752,L2716,repo4,2015,,42.14403,1.016833,Basturs petit,9.00E-04,0.03,1,,,,,,,6.12,
newid006887,L2833,repo4,2015,,42.33121,0.994539,Montcortes,0.0099,0.08,0.8,,,,,,,7.96,
newid006900,L2845,repo4,2015,,42.34817,2.821567,Boadella,0.0016,0.03,0.1,,,,,,,2.76,
newid007089,L3008,repo4,2015,,42.60694,-8.616111,Baxe reservoir,0.0021,0.09,0.7,,,,,,,2.75,
newid007185,L3081,repo4,2015,,42.76692,-3.102139,Sobron Resrbvoir,0.0122,0.08,0.2,,,,,,,2.3,
newid007422,L3195,repo4,2015,,43.03761,-8.009558,Sobrado,0.0202,0.04,,,,,,,,0.59,
newid007958,L3309,repo4,2015,,43.28139,-8.295,Abegondo-Cecebre,0.0064,0.08,0.8,,,,,,,1.75,
newid007995,L3334,repo4,2015,,43.3476,-8.260439,Branas,7.00E-04,0.1,1.9,,,,,,,,
newid008087,L3419,repo4,2015,,43.49189,-8.312181,Doninos,0.0029,0.02,2,,,,,,,1.43,
newid008380,L3473,repo4,2015,,43.61222,-8.085833,As Forcadas Reservoir,0.0126,0.07,0.6,,,,,,,2.25,
newid009540,L4391,repo4,2015,,44.84003,14.39242,Vransko,2.00E-04,0.05,0.3,,,,,,,10.5,
newid009578,L4426,repo4,2015,,44.86792,15.59783,Prosce,0.0013,,,,,,,,,5.5,
newid009617,L4462,repo4,2015,,44.88997,15.60408,Kozjak,2.00E-04,0.07,,,,,,,,7.5,
newid009946,L4772,repo4,2015,,45.07794,14.55833,Ponikve,0.0039,0.06,0.8,,,,,,,2,
newid010172,L4899,repo4,2015,,45.16964,14.56339,Njivice,0.0075,0.06,0.1,,,,,,,5.5,
newid010391,L4983,repo4,2015,,45.22761,14.67061,Tribali,0.0037,,0.2,,,,,,,0.5,
newid010533,L5091,repo4,2015,,45.30633,14.71333,Bajer,9.00E-04,0.02,0.6,,,,,,,3,
newid010583,L5139,repo4,2015,,45.33186,13.92322,Butoniga,2.00E-04,0.04,,,,,,,,3.8,
newid010613,L5167,repo4,2015,,45.34781,15.34382,Lesce,0.0011,,0.9,,,,,,,5,
newid010629,L5183,repo4,2015,,45.35978,14.71708,Lokve,0.001,,0.1,,,,,,,7,
newid010839,L5335,repo4,2015,,45.49583,2.888333,Pavin,8.00E-04,0.13,,,,,,,,7.3,
newid010942,L5434,repo4,2015,,45.6975,10.72083,Garda,0.0023,0.02,,,,,,,,7,
newid011006,L5492,repo4,2015,,45.66389,2.984444,Aydat,0.0082,,,,,,,,,2,
newid011026,L5511,repo4,2015,,45.68722,10.06722,Iseo,0.0014,0.02,0.3,,,,,,,6.2,
newid011100,L5582,repo4,2015,,45.769,16.03244,Savica,0.0104,0.03,0.5,,,,,,,1.5,
newid011109,L5590,repo4,2015,,45.77836,15.93517,Malo Jezero,6.00E-04,,0.6,,,,,,,4,
newid011170,L5650,repo4,2015,,45.83161,16.02617,Peto Jezero,0.0095,0.05,0.5,,,,,,,0.5,
newid011544,L5901,repo4,2015,,46.01417,11.25139,Caldonazzo,0.0013,0.02,,,,,,,,7.4,
newid011582,L5907,repo4,2015,,46.0175,11.27389,Levico,0.0027,0.05,,,,,,,,5,
newid011687,L5946,repo4,2015,,46.03992,10.49678,Campo,0.0015,0.08,,,,,,,,11.4,
newid011844,L6044,repo4,2015,,46.13667,11.25556,Serraia,0.0041,,,,,,,,,1.5,
newid012018,L6210,repo4,2015,,46.26128,10.94947,Tovel,0.0014,0.11,0.8,,,,,,,7.9,
newid012056,L6248,repo4,2015,,46.292,6.213036,Geneva_GE3,0.0021,0.02,0.5,,,,,,,4.6,
